VARS 3008 TO 3018 CKT '1 ', Time(s), VOLT 101 [NUC-A 21.600], VOLT 102 [NUC-B 21.600], VOLT 151 [NUCPANT 500.00], VOLT 152 [MID500 500.00], VOLT 153 [MID230 230.00], VOLT 154 [DOWNTN 230.00], VOLT 201 [HYDRO 500.00], VOLT 202 [EAST500 500.00], VOLT 203 [EAST230 230.00], VOLT 204 [SUB500 500.00], VOLT 205 [SUB230 230.00], VOLT 206 [URBGEN 18.000], VOLT 211 [HYDRO_G 20.000], VOLT 3001 [MINE 230.00], VOLT 3002 [E. MINE 500.00], VOLT 3003 [S. MINE 230.00], VOLT 3004 [WEST 500.00], VOLT 3005 [WEST 230.00], VOLT 3006 [UPTOWN 230.00], VOLT 3007 [RURAL 230.00], VOLT 3008 [CATDOG 230.00], VOLT 3011 [MINE_G 13.800], VOLT 3018 [CATDOG_G 13.800], POWR 101 TO 151 CKT '1 ', VARS 101 TO 151 CKT '1 ', POWR 102 TO 151 CKT '1 ', VARS 102 TO 151 CKT '1 ', POWR 151 TO 152 CKT '1 ', VARS 151 TO 152 CKT '1 ', POWR 151 TO 152 CKT '2 ', VARS 151 TO 152 CKT '2 ', POWR 151 TO 201 CKT '1 ', VARS 151 TO 201 CKT '1 ', POWR 152 TO 153 CKT '1 ', VARS 152 TO 153 CKT '1 ', POWR 152 TO 202 CKT '1 ', VARS 152 TO 202 CKT '1 ', POWR 152 TO 3004 CKT '1 ', VARS 152 TO 3004 CKT '1 ', POWR 153 TO 154 CKT '1 ', VARS 153 TO 154 CKT '1 ', POWR 153 TO 154 CKT '2 ', VARS 153 TO 154 CKT '2 ', POWR 153 TO 3006 CKT '1 ', VARS 153 TO 3006 CKT '1 ', POWR 154 TO 203 CKT '1 ', VARS 154 TO 203 CKT '1 ', POWR 154 TO 205 CKT '1 ', VARS 154 TO 205 CKT '1 ', POWR 154 TO 3008 CKT '1 ', VARS 154 TO 3008 CKT '1 ', POWR 201 TO 202 CKT '1 ', VARS 201 TO 202 CKT '1 ', POWR 201 TO 204 CKT '1 ', VARS 201 TO 204 CKT '1 ', POWR 201 TO 211 CKT '1 ', VARS 201 TO 211 CKT '1 ', POWR 202 TO 203 CKT '1 ', VARS 202 TO 203 CKT '1 ', POWR 203 TO 205 CKT '1 ', VARS 203 TO 205 CKT '1 ', POWR 203 TO 205 CKT '2 ', VARS 203 TO 205 CKT '2 ', POWR 204 TO 205 CKT '1 ', VARS 204 TO 205 CKT '1 ', POWR 205 TO 206 CKT '1 ', VARS 205 TO 206 CKT '1 ', POWR 3001 TO 3002 CKT '1 ', VARS 3001 TO 3002 CKT '1 ', POWR 3001 TO 3003 CKT '1 ', VARS 3001 TO 3003 CKT '1 ', POWR 3001 TO 3011 CKT '1 ', VARS 3001 TO 3011 CKT '1 ', POWR 3002 TO 3004 CKT '1 ', VARS 3002 TO 3004 CKT '1 ', POWR 3003 TO 3005 CKT '1 ', VARS 3003 TO 3005 CKT '1 ', POWR 3003 TO 3005 CKT '2 ', VARS 3003 TO 3005 CKT '2 ', POWR 3004 TO 3005 CKT '1 ', VARS 3004 TO 3005 CKT '1 ', POWR 3005 TO 3006 CKT '1 ', VARS 3005 TO 3006 CKT '1 ', POWR 3005 TO 3007 CKT '1 ', VARS 3005 TO 3007 CKT '1 ', POWR 3005 TO 3008 CKT '1 ', VARS 3005 TO 3008 CKT '1 ', POWR 3007 TO 3008 CKT '1 ', VARS 3007 TO 3008 CKT '1 ', POWR 3008 TO 3018 CKT '1 '
-36.1385, 2.4833, 0.8109, 0.8109, 0.6756, 0.4018, 0.3666, 0.065, 0.5748, 0.3608, 0.1491, 0.1818, 0.0026, 0.2532, 0.8214, 0.734, 0.6781, 0.6682, 0.472, 0.4399, 0.3877, 0.3263, 0.2403, 0.8546, 0.3681, 150.2219, 805.8009, 150.2219, 805.8009, 75.2235, 320.2615, 75.2235, 320.2615, 143.8663, 419.32, 128.3516, 479.6083, 0.5474, 157.3108, 2.6615, -114.2895, 35.9772, 241.8234, 29.981, 201.0715, -2.1094, -64.4279, -5.845, -12.6652, 13.2415, 120.5956, -7.3765, -50.9256, 69.2055, 454.1236, 57.6493, 706.4304, 12.1859, -667.2861, 53.7488, 471.2917, 5.7043, 47.9175, 5.7043, 47.9175, 6.5836, 241.2062, -0.7641, -4.762, 54.6251, 272.881, 138.3469, 605.5884, -192.972, -878.4695, 54.1938, 251.3186, 69.1735, 274.1455, 69.1735, 274.1455, 46.4474, 92.8092, 3.4685, 75.5005, 92.4538, 192.3167, 50.7808, 170.5074, 20.1781, 109.6555, 0.0596
-36.1432, 2.4875, 0.8115, 0.8115, 0.676, 0.4021, 0.3668, 0.065, 0.5751, 0.361, 0.1492, 0.1819, 0.0026, 0.2533, 0.8217, 0.7341, 0.6782, 0.6683, 0.4721, 0.44, 0.3879, 0.3264, 0.2404, 0.8547, 0.3682, 149.7957, 807.0598, 149.7957, 807.0598, 73.7704, 320.6319, 73.7704, 320.6319, 145.9113, 420.3342, 126.573, 480.3831, 2.2497, 157.387, -0.1619, -113.9936, 35.9323, 242.1052, 29.9436, 201.3058, -3.8577, -64.1814, -5.7809, -12.7095, 13.1952, 120.7917, -7.5573, -50.9489, 67.4718, 454.4732, 57.6491, 707.0706, 15.9377, -667.5167, 53.7235, 471.8627, 5.7006, 47.9932, 5.7006, 47.9932, 6.5402, 241.459, -0.9377, -4.7531, 56.5586, 272.7904, 141.2555, 605.7006, -197.814, -878.491, 56.1265, 251.1876, 70.6277, 274.1387, 70.6277, 274.1387, 45.5554, 93.0266, 5.208, 75.1712, 92.5719, 192.3955, 50.8895, 170.5741, 20.2715, 109.6852, 0.0597
-36.1462, 2.4917, 0.812, 0.812, 0.6765, 0.4024, 0.367, 0.0651, 0.5754, 0.3612, 0.1494, 0.182, 0.0026, 0.2534, 0.8219, 0.7342, 0.6783, 0.6683, 0.4723, 0.44, 0.388, 0.3265, 0.2404, 0.8548, 0.3682, 149.3602, 808.3205, 149.3602, 808.3205, 72.3219, 321.0107, 72.3219, 321.0107, 147.9283, 421.3387, 124.7948, 481.1204, 3.9377, 157.4401, -2.9643, -113.668, 35.8829, 242.3595, 29.9024, 201.5172, -5.5923, -63.9194, -5.7163, -12.7518, 13.1452, 120.9704, -7.7348, -50.9647, 65.7473, 454.821, 57.6439, 707.6761, 19.6573, -667.7278, 53.6921, 472.3908, 5.6959, 48.0638, 5.6959, 48.0638, 6.4941, 241.698, -1.1105, -4.7349, 58.4757, 272.6981, 144.1341, 605.7938, -202.6098, -878.4919, 58.0428, 251.052, 72.067, 274.1213, 72.067, 274.1213, 44.6647, 93.2295, 6.9355, 74.8413, 92.68, 192.4518, 50.9919, 170.6199, 20.3614, 109.7006, 0.0596
-36.1474, 2.4958, 0.8126, 0.8126, 0.6769, 0.4026, 0.3672, 0.0651, 0.5756, 0.3615, 0.1495, 0.1821, 0.0026, 0.2534, 0.8221, 0.7342, 0.6784, 0.6684, 0.4724, 0.4401, 0.3881, 0.3265, 0.2404, 0.8548, 0.3682, 148.9159, 809.583, 148.9159, 809.583, 70.8796, 321.3976, 70.8796, 321.3976, 149.9151, 422.3335, 123.0195, 481.8205, 5.6094, 157.4707, -5.7426, -113.3139, 35.8293, 242.587, 29.8578, 201.7064, -7.3114, -63.6427, -5.6511, -12.7922, 13.0915, 121.1318, -7.9089, -50.9733, 64.0342, 455.1671, 57.6339, 708.248, 23.3402, -667.9203, 53.6547, 472.877, 5.6901, 48.1293, 5.6901, 48.1293, 6.4455, 241.9236, -1.2821, -4.7073, 60.3746, 272.6045, 146.98, 605.8687, -207.3546, -878.4732, 59.9407, 250.9121, 73.49, 274.0937, 73.49, 274.0937, 43.7763, 93.4181, 8.6489, 74.5111, 92.7784, 192.486, 51.088, 170.6455, 20.4478, 109.7021, 0.0596
-36.147, 2.5, 0.8131, 0.8131, 0.6773, 0.4028, 0.3674, 0.0652, 0.5758, 0.3616, 0.1496, 0.1822, 0.0026, 0.2535, 0.8222, 0.7342, 0.6784, 0.6684, 0.4724, 0.4401, 0.3883, 0.3265, 0.2404, 0.8549, 0.3682, 148.4617, 810.8467, 148.4617, 810.8467, 69.4435, 321.7923, 69.4435, 321.7923, 151.8697, 423.3185, 121.2472, 482.4843, 7.2646, 157.4793, -8.4969, -112.9321, 35.7715, 242.7882, 29.8096, 201.8736, -9.0149, -63.3516, -5.5854, -12.8306, 13.0346, 121.2761, -8.0797, -50.9748, 62.3329, 455.5111, 57.6194, 708.7867, 26.9837, -668.0938, 53.6115, 473.3219, 5.6833, 48.1898, 5.6833, 48.1898, 6.3946, 242.1358, -1.452, -4.6706, 62.2552, 272.5096, 149.7935, 605.9255, -212.0486, -878.4351, 61.8203, 250.7681, 74.8967, 274.056, 74.8967, 274.056, 42.8903, 93.5929, 10.3484, 74.1807, 92.8671, 192.4987, 51.178, 170.6511, 20.5308, 109.69, 0.0596
-36.1449, 2.5042, 0.8136, 0.8136, 0.6777, 0.403, 0.3675, 0.0652, 0.576, 0.3618, 0.1497, 0.1823, 0.0026, 0.2536, 0.8224, 0.7342, 0.6784, 0.6684, 0.4725, 0.4401, 0.3883, 0.3265, 0.2405, 0.8549, 0.3682, 148.0024, 812.1117, 148.0024, 812.1117, 68.0168, 322.1948, 68.0168, 322.1948, 153.7948, 424.2937, 119.4815, 483.1119, 8.9012, 157.4666, -11.2224, -112.5241, 35.7099, 242.9636, 29.7583, 202.0194, -10.7001, -63.0471, -5.5195, -12.8671, 12.9745, 121.4035, -8.2469, -50.9692, 60.6457, 455.8534, 57.6006, 709.2931, 30.5878, -668.2496, 53.5629, 473.7264, 5.6756, 48.2453, 5.6756, 48.2453, 6.3415, 242.3347, -1.6196, -4.6247, 64.1143, 272.4135, 152.5698, 605.9648, -216.6841, -878.3783, 63.6785, 250.6203, 76.2849, 274.0086, 76.2849, 274.0086, 42.0085, 93.7538, 12.0309, 73.8507, 92.9464, 192.4904, 51.2618, 170.6375, 20.6102, 109.6648, 0.0596
-36.1412, 2.5083, 0.8141, 0.8141, 0.6781, 0.4032, 0.3676, 0.0652, 0.5762, 0.362, 0.1497, 0.1824, 0.0026, 0.2537, 0.8226, 0.7342, 0.6784, 0.6684, 0.4725, 0.4401, 0.3884, 0.3265, 0.2404, 0.8549, 0.3682, 147.5349, 813.377, 147.5349, 813.377, 66.5989, 322.6045, 66.5989, 322.6045, 155.6859, 425.2586, 117.7225, 483.7043, 10.5189, 157.4331, -13.9198, -112.0904, 35.6446, 243.1139, 29.7038, 202.1444, -12.3673, -62.7295, -5.4532, -12.9017, 12.9115, 121.5144, -8.4107, -50.9569, 58.9732, 456.1936, 57.5777, 709.7679, 34.1475, -668.3876, 53.5089, 474.0914, 5.667, 48.2961, 5.667, 48.2961, 6.2865, 242.5207, -1.7846, -4.5699, 65.9525, 272.3162, 155.3098, 605.9868, -221.2624, -878.303, 65.5156, 250.4688, 77.6549, 273.9517, 77.6549, 273.9517, 41.1307, 93.9013, 13.6968, 73.5211, 93.0164, 192.4617, 51.3396, 170.6051, 20.6864, 109.6267, 0.0596
-36.136, 2.5125, 0.8146, 0.8146, 0.6784, 0.4033, 0.3678, 0.0653, 0.5764, 0.3621, 0.1498, 0.1824, 0.0026, 0.2537, 0.8227, 0.7341, 0.6783, 0.6683, 0.4725, 0.44, 0.3884, 0.3264, 0.2404, 0.8548, 0.3682, 147.0608, 814.6431, 147.0608, 814.6431, 65.1911, 323.0215, 65.1911, 323.0215, 157.5435, 426.2139, 115.9716, 484.2625, 12.1166, 157.3797, -16.5871, -111.6323, 35.5758, 243.2399, 29.6465, 202.2491, -14.0153, -62.3995, -5.3867, -12.9344, 12.846, 121.609, -8.571, -50.9378, 57.3166, 456.532, 57.5511, 710.2125, 37.6616, -668.5087, 53.45, 474.4183, 5.6576, 48.3422, 5.6576, 48.3422, 6.2297, 242.694, -1.9462, -4.5063, 67.7686, 272.218, 158.012, 605.9922, -225.7806, -878.2103, 67.3305, 250.3139, 79.006, 273.8858, 79.006, 273.8858, 40.2578, 94.0356, 15.345, 73.1921, 93.0774, 192.4135, 51.4116, 170.5545, 20.7592, 109.5763, 0.0596
-36.1293, 2.5167, 0.8151, 0.8151, 0.6788, 0.4034, 0.3678, 0.0653, 0.5766, 0.3623, 0.1499, 0.1825, 0.0026, 0.2538, 0.8228, 0.734, 0.6782, 0.6682, 0.4724, 0.4399, 0.3885, 0.3264, 0.2404, 0.8548, 0.3681, 146.5801, 815.9091, 146.5801, 815.9091, 63.7954, 323.4453, 63.7954, 323.4453, 159.3633, 427.1588, 114.232, 484.787, 13.6919, 157.3072, -19.2207, -111.1515, 35.5037, 243.3424, 29.5864, 202.3344, -15.6419, -62.0582, -5.3202, -12.9651, 12.778, 121.6877, -8.7277, -50.9124, 55.6787, 456.8686, 57.521, 710.6276, 41.1228, -668.6133, 53.3864, 474.7081, 5.6473, 48.3837, 5.6473, 48.3837, 6.1714, 242.855, -2.1043, -4.4342, 69.56, 272.1191, 160.6727, 605.9819, -230.2327, -878.101, 69.1207, 250.156, 80.3364, 273.8113, 80.3364, 273.8113, 39.3912, 94.1572, 16.973, 72.8644, 93.1296, 192.3463, 51.4778, 170.4867, 20.8286, 109.514, 0.0596
-36.1211, 2.5208, 0.8156, 0.8156, 0.6791, 0.4035, 0.3679, 0.0653, 0.5768, 0.3624, 0.15, 0.1826, 0.0026, 0.2538, 0.823, 0.7339, 0.6781, 0.6681, 0.4724, 0.4398, 0.3885, 0.3263, 0.2403, 0.8547, 0.3681, 146.094, 817.1748, 146.094, 817.1748, 62.4119, 323.8756, 62.4119, 323.8756, 161.148, 428.0937, 112.5037, 485.2788, 15.2455, 157.2161, -21.8211, -110.6486, 35.4285, 243.4221, 29.5238, 202.4005, -17.2474, -61.7058, -5.2535, -12.994, 12.708, 121.7508, -8.8808, -50.8807, 54.059, 457.2032, 57.4877, 711.0143, 44.534, -668.7023, 53.3183, 474.9619, 5.6364, 48.4208, 5.6364, 48.4208, 6.1116, 243.0038, -2.2581, -4.3536, 71.3272, 272.0193, 163.2928, 605.9556, -234.62, -877.9749, 70.8867, 249.9951, 81.6464, 273.7283, 81.6464, 273.7283, 38.5307, 94.2662, 18.5812, 72.5377, 93.1733, 192.2609, 51.5384, 170.402, 20.8948, 109.4403, 0.0596
-36.1116, 2.525, 0.816, 0.816, 0.6794, 0.4036, 0.3679, 0.0653, 0.5769, 0.3625, 0.15, 0.1826, 0.0026, 0.2539, 0.8231, 0.7338, 0.678, 0.6679, 0.4723, 0.4397, 0.3884, 0.3262, 0.2403, 0.8546, 0.368, 145.6022, 818.4399, 145.6022, 818.4399, 61.0422, 324.3121, 61.0422, 324.3121, 162.8933, 429.0183, 110.7889, 485.739, 16.7752, 157.1075, -24.3855, -110.1252, 35.3506, 243.4798, 29.4588, 202.4486, -18.8301, -61.3435, -5.187, -13.0211, 12.6362, 121.7989, -9.0303, -50.8431, 52.46, 457.536, 57.4514, 711.374, 47.8883, -668.7762, 53.2461, 475.1811, 5.6248, 48.4536, 5.6248, 48.4536, 6.0507, 243.141, -2.4073, -4.265, 73.0684, 271.9191, 165.8697, 605.915, -238.9381, -877.834, 72.6266, 249.8317, 82.9349, 273.6376, 82.9349, 273.6376, 37.6776, 94.3632, 20.1679, 72.2128, 93.2086, 192.1581, 51.5935, 170.3013, 20.9577, 109.3558, 0.0596
-36.1008, 2.5292, 0.8165, 0.8165, 0.6797, 0.4037, 0.368, 0.0653, 0.5771, 0.3625, 0.15, 0.1827, 0.0026, 0.2539, 0.8232, 0.7336, 0.6779, 0.6678, 0.4722, 0.4395, 0.3884, 0.3261, 0.2402, 0.8545, 0.3679, 145.1066, 819.7039, 145.1066, 819.7039, 59.687, 324.7544, 59.687, 324.7544, 164.602, 429.9326, 109.0887, 486.1682, 18.2811, 156.9821, -26.9131, -109.5826, 35.2701, 243.5165, 29.3917, 202.4791, -20.3896, -60.9717, -5.1206, -13.0463, 12.5628, 121.8322, -9.1762, -50.7996, 50.8819, 457.8669, 57.4125, 711.7072, 51.1879, -668.8356, 53.17, 475.3668, 5.6126, 48.4822, 5.6126, 48.4822, 5.9888, 243.2667, -2.5516, -4.1685, 74.783, 271.8185, 168.4029, 605.86, -243.186, -877.6785, 74.34, 249.6661, 84.2015, 273.5394, 84.2015, 273.5394, 36.8323, 94.4485, 21.7325, 71.8897, 93.236, 192.0386, 51.6433, 170.1853, 21.0175, 109.2608, 0.0596
-36.0887, 2.5333, 0.8169, 0.8169, 0.68, 0.4038, 0.368, 0.0653, 0.5772, 0.3626, 0.1501, 0.1827, 0.0026, 0.254, 0.8233, 0.7334, 0.6777, 0.6676, 0.4721, 0.4394, 0.3883, 0.3259, 0.2401, 0.8543, 0.3679, 144.6069, 820.9669, 144.6069, 820.9669, 58.348, 325.2025, 58.348, 325.2025, 166.2698, 430.8367, 107.4055, 486.5678, 19.761, 156.8407, -29.4011, -109.0221, 35.1872, 243.5331, 29.3227, 202.4929, -21.9241, -60.5914, -5.0545, -13.0698, 12.4881, 121.8514, -9.3184, -50.7507, 49.327, 458.1961, 57.3712, 712.0159, 54.4259, -668.8813, 53.0905, 475.5208, 5.5999, 48.5068, 5.5999, 48.5068, 5.9261, 243.3814, -2.6904, -4.0645, 76.4693, 271.7175, 170.8899, 605.7913, -247.3592, -877.5089, 76.0249, 249.4983, 85.4449, 273.434, 85.4449, 273.434, 35.9959, 94.5225, 23.2733, 71.5687, 93.2556, 191.9033, 51.6879, 170.0548, 21.0742, 109.156, 0.0596
-36.0755, 2.5375, 0.8173, 0.8173, 0.6803, 0.4038, 0.368, 0.0653, 0.5773, 0.3627, 0.1501, 0.1828, 0.0026, 0.254, 0.8233, 0.7332, 0.6775, 0.6674, 0.4719, 0.4392, 0.3882, 0.3258, 0.24, 0.8542, 0.3678, 144.1046, 822.2285, 144.1046, 822.2285, 57.0254, 325.6558, 57.0254, 325.6558, 167.8996, 431.7309, 105.7398, 486.9388, 21.2155, 156.6844, -31.8496, -108.445, 35.1023, 243.5305, 29.2519, 202.4907, -23.4337, -60.2032, -4.9886, -13.0914, 12.4123, 121.8568, -9.457, -50.6965, 47.7953, 458.5233, 57.3279, 712.3006, 57.6051, -668.9139, 53.0077, 475.6441, 5.5868, 48.5276, 5.5868, 48.5276, 5.8628, 243.4855, -2.8233, -3.9532, 78.1275, 271.6165, 173.331, 605.7101, -251.4585, -877.3265, 77.6817, 249.329, 86.6655, 273.3221, 86.6655, 273.3221, 35.1685, 94.5856, 24.7903, 71.25, 93.2679, 191.7531, 51.7276, 169.9106, 21.1279, 109.042, 0.0596
-36.0611, 2.5417, 0.8177, 0.8177, 0.6806, 0.4038, 0.368, 0.0653, 0.5774, 0.3627, 0.1501, 0.1828, 0.0026, 0.254, 0.8234, 0.733, 0.6773, 0.6672, 0.4717, 0.439, 0.3881, 0.3256, 0.2399, 0.854, 0.3677, 143.5972, 823.488, 143.5972, 823.488, 55.72, 326.114, 55.72, 326.114, 169.4847, 432.6147, 104.093, 487.2824, 22.6427, 156.5137, -34.2572, -107.8525, 35.0154, 243.5096, 29.1795, 202.4733, -24.9175, -59.8078, -4.9232, -13.1114, 12.3359, 121.8489, -9.5919, -50.6372, 46.2886, 458.8491, 57.2828, 712.5632, 60.7165, -668.9344, 52.9221, 475.7384, 5.5732, 48.5447, 5.5732, 48.5447, 5.7992, 243.5796, -2.9501, -3.835, 79.7565, 271.5152, 175.7252, 605.6161, -255.4816, -877.1313, 79.3093, 249.158, 87.8626, 273.2037, 87.8626, 273.2037, 34.3509, 94.6383, 26.2825, 70.9339, 93.2731, 191.5887, 51.7625, 169.7534, 21.1788, 108.9191, 0.0597
-36.0457, 2.5458, 0.8181, 0.8181, 0.6808, 0.4038, 0.3679, 0.0653, 0.5775, 0.3627, 0.1502, 0.1828, 0.0025, 0.2541, 0.8235, 0.7328, 0.677, 0.6669, 0.4715, 0.4388, 0.388, 0.3255, 0.2398, 0.8538, 0.3676, 143.0883, 824.7455, 143.0883, 824.7455, 54.4337, 326.577, 54.4337, 326.577, 171.0282, 433.4887, 102.4675, 487.5999, 24.0419, 156.3301, -36.6211, -107.2465, 34.9271, 243.4716, 29.1059, 202.4417, -26.3739, -59.4065, -4.8583, -13.1297, 12.2589, 121.8284, -9.7233, -50.5732, 44.8083, 459.1732, 57.2363, 712.805, 63.7616, -668.9435, 52.8339, 475.8054, 5.5593, 48.5583, 5.5593, 48.5583, 5.7354, 243.664, -3.0703, -3.7103, 81.3546, 271.4142, 178.0699, 605.5111, -259.4246, -876.9253, 80.9061, 248.986, 89.035, 273.0798, 89.035, 273.0798, 33.5442, 94.6811, 27.7483, 70.6208, 93.2715, 191.4113, 51.7927, 169.5843, 21.2267, 108.7882, 0.0597
-36.0293, 2.55, 0.8185, 0.8185, 0.6811, 0.4038, 0.3679, 0.0653, 0.5776, 0.3628, 0.1502, 0.1829, 0.0025, 0.2541, 0.8235, 0.7325, 0.6768, 0.6667, 0.4713, 0.4385, 0.3879, 0.3253, 0.2397, 0.8536, 0.3674, 142.5775, 825.9999, 142.5775, 825.9999, 53.1664, 327.0439, 53.1664, 327.0439, 172.5302, 434.3522, 100.8633, 487.892, 25.4133, 156.134, -38.942, -106.6279, 34.8373, 243.4172, 29.0311, 202.3965, -27.8034, -58.9995, -4.7939, -13.1464, 12.1818, 121.7957, -9.8511, -50.5047, 43.3542, 459.4953, 57.1886, 713.0264, 66.7405, -668.9418, 52.7434, 475.846, 5.5451, 48.5685, 5.5451, 48.5685, 5.6717, 243.7389, -3.1835, -3.5794, 82.9224, 271.3134, 180.3663, 605.395, -263.2888, -876.7084, 82.4724, 248.8129, 90.1832, 272.9504, 90.1832, 272.9504, 32.7482, 94.7144, 29.188, 70.3107, 93.2635, 191.2215, 51.8185, 169.4038, 21.2719, 108.6496, 0.0597
-36.012, 2.5542, 0.8189, 0.8189, 0.6813, 0.4038, 0.3678, 0.0653, 0.5777, 0.3628, 0.1502, 0.1829, 0.0025, 0.2541, 0.8236, 0.7322, 0.6765, 0.6664, 0.4711, 0.4383, 0.3878, 0.3251, 0.2395, 0.8534, 0.3673, 142.0642, 827.2521, 142.0642, 827.2521, 51.919, 327.515, 51.919, 327.515, 173.9868, 435.206, 99.2822, 488.1607, 26.7555, 155.9266, -41.2182, -105.9983, 34.7464, 243.3478, 28.9553, 202.3388, -29.2049, -58.5878, -4.7302, -13.1615, 12.1047, 121.7514, -9.9753, -50.432, 41.9282, 459.8164, 57.14, 713.2301, 69.6471, -668.9304, 52.6511, 475.8626, 5.5307, 48.5756, 5.5307, 48.5756, 5.6082, 243.8052, -3.2896, -3.4428, 84.4589, 271.213, 182.6129, 605.2694, -267.0718, -876.4825, 84.0074, 248.6395, 91.3065, 272.8164, 91.3065, 272.8164, 31.9639, 94.7388, 30.6006, 70.004, 93.2494, 191.0203, 51.8401, 169.2129, 21.3144, 108.5041, 0.0597
-35.9939, 2.5583, 0.8193, 0.8193, 0.6815, 0.4038, 0.3678, 0.0652, 0.5777, 0.3628, 0.1502, 0.1829, 0.0025, 0.2542, 0.8236, 0.732, 0.6763, 0.6661, 0.4709, 0.438, 0.3876, 0.3249, 0.2394, 0.8531, 0.3672, 141.5511, 828.5009, 141.5511, 828.5009, 50.6932, 327.9895, 50.6932, 327.9895, 175.4009, 436.0497, 97.7262, 488.4067, 28.068, 155.7089, -43.4478, -105.3593, 34.6547, 243.2643, 28.8789, 202.2694, -30.5772, -58.1725, -4.6672, -13.1751, 12.028, 121.6962, -10.096, -50.3554, 40.531, 460.1357, 57.0909, 713.4165, 72.4833, -668.91, 52.5571, 475.8564, 5.5162, 48.5797, 5.5162, 48.5797, 5.5451, 243.8633, -3.3882, -3.3007, 85.9626, 271.1132, 184.808, 605.1343, -270.7706, -876.2474, 85.5097, 248.4656, 92.404, 272.6778, 92.404, 272.6778, 31.1921, 94.7546, 31.9848, 69.7009, 93.2295, 190.8087, 51.8576, 169.0126, 21.3543, 108.3523, 0.0597
-35.975, 2.5625, 0.8196, 0.8196, 0.6818, 0.4038, 0.3677, 0.0652, 0.5778, 0.3628, 0.1502, 0.1829, 0.0025, 0.2542, 0.8237, 0.7317, 0.676, 0.6658, 0.4706, 0.4377, 0.3874, 0.3247, 0.2392, 0.8529, 0.3671, 141.0346, 829.7462, 141.0346, 829.7462, 49.4885, 328.4673, 49.4885, 328.4673, 176.7658, 436.8837, 96.1954, 488.6318, 29.3498, 155.4817, -45.6311, -104.7121, 34.5624, 243.1677, 28.802, 202.1891, -31.9205, -57.754, -4.605, -13.1872, 11.9518, 121.6306, -10.2132, -50.2752, 39.1638, 460.4539, 57.0415, 713.5876, 75.2408, -668.8813, 52.462, 475.8291, 5.5015, 48.581, 5.5015, 48.581, 5.4827, 243.9136, -3.479, -3.1537, 87.434, 271.014, 186.9525, 604.9908, -274.3865, -876.0049, 86.9796, 248.2918, 93.4763, 272.5355, 93.4763, 272.5355, 30.4329, 94.7625, 33.3407, 69.4016, 93.2043, 190.5877, 51.8714, 168.8036, 21.3918, 108.1947, 0.0598
-35.9554, 2.5667, 0.82, 0.82, 0.682, 0.4037, 0.3676, 0.0652, 0.5779, 0.3627, 0.1501, 0.1829, 0.0025, 0.2542, 0.8237, 0.7314, 0.6756, 0.6655, 0.4704, 0.4375, 0.3873, 0.3245, 0.2391, 0.8526, 0.3669, 140.5219, 830.988, 140.5219, 830.988, 48.3071, 328.9478, 48.3071, 328.9478, 178.0916, 437.708, 94.6917, 488.8368, 30.6016, 155.2462, -47.7661, -104.0583, 34.4697, 243.0591, 28.7247, 202.0988, -33.2337, -57.3333, -4.5437, -13.1979, 11.8765, 121.5553, -10.3269, -50.1917, 37.8263, 460.7705, 56.9921, 713.7442, 77.9298, -668.8453, 52.3658, 475.7822, 5.4869, 48.5797, 5.4869, 48.5797, 5.4211, 243.9565, -3.5618, -3.0022, 88.8719, 270.9156, 189.0446, 604.8397, -277.9164, -875.7552, 88.4159, 248.1183, 94.5223, 272.3897, 94.5223, 272.3897, 29.6872, 94.7629, 34.6672, 69.1064, 93.174, 190.3581, 51.8815, 168.5869, 21.4269, 108.032, 0.0598
-35.9352, 2.5708, 0.8204, 0.8204, 0.6822, 0.4036, 0.3675, 0.0651, 0.5779, 0.3627, 0.1501, 0.1829, 0.0024, 0.2542, 0.8237, 0.731, 0.6753, 0.6652, 0.4701, 0.4372, 0.3871, 0.3242, 0.2389, 0.8523, 0.3668, 140.0062, 832.2261, 140.0062, 832.2261, 47.1479, 329.431, 47.1479, 329.431, 179.3669, 438.5229, 93.2154, 489.0236, 31.822, 155.0031, -49.8535, -103.3988, 34.3769, 242.9397, 28.6474, 201.9995, -34.5173, -56.9109, -4.4833, -13.2072, 11.8023, 121.4707, -10.4372, -50.105, 36.5202, 461.0863, 56.943, 713.8884, 80.537, -668.8029, 52.2691, 475.7176, 5.4723, 48.576, 5.4723, 48.576, 5.3606, 243.9929, -3.6364, -2.8466, 90.2767, 270.818, 191.0854, 604.6814, -281.3621, -875.4993, 89.8192, 247.9451, 95.5427, 272.2408, 95.5427, 272.2408, 28.955, 94.7563, 35.9647, 68.8152, 93.1392, 190.1208, 51.8883, 168.3631, 21.4598, 107.8646, 0.0599
